id,score,ranked_changes,best_recommendation,best_feature,best_gain,best_direction,supported_features,feedback_sentence,message
overall_rating-00174,5.202023029327393,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.7150977123742817, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.7920801445179309, ""text_share"": 0.30318119378379565, ""text_to_graphic_ratio"": 0.4350932998351462}, ""predicted_score"": 5.607019424438477, ""gain"": 0.404996395111084}, {""feature"": ""word_count"", ""current_value"": 19.0, ""suggested_value"": 31.0, ""direction"": ""increase"", ""coupled_feature_updates"": {""word_count"": 31.0, ""char_count"": 153.0, ""text_block_count"": 11.0, ""text_area_frac"": 0.10285047841519199, ""background_area_frac"": 0.18205180921052633, ""text_share"": 0.12574204524607108, ""text_to_graphic_ratio"": 0.1438271674422028}, ""predicted_score"": 5.477231502532959, ""gain"": 0.2752084732055664}, {""feature"": ""text_area_frac"", ""current_value"": 0.063037389996408, ""suggested_value"": 0.00529463026258678, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.00529463026258678, ""background_area_frac"": 0.27960765736313153, ""text_share"": 0.007349648169783045, ""text_to_graphic_ratio"": 0.0074040654458359875}, ""predicted_score"": 5.261996746063232, ""gain"": 0.059973716735839844}]","{""feature"": ""graphic_area_frac"", ""current_value"": 0.7150977123742817, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.7920801445179309, ""text_share"": 0.30318119378379565, ""text_to_graphic_ratio"": 0.4350932998351462}, ""predicted_score"": 5.607019424438477, ""gain"": 0.404996395111084}",graphic_area_frac,0.404996395111084,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing graphic coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00175,5.1625213623046875,"[{""feature"": ""mean_text_height_frac"", ""current_value"": 0.02099609375, ""suggested_value"": 0.05371093750000003, ""direction"": ""increase"", ""coupled_feature_updates"": {""text_area_frac"": 0.47496348006047856, ""background_area_frac"": 0.2541667058231422, ""text_share"": 0.6368225765312262, ""text_to_graphic_ratio"": 1.7534751209169819, ""mean_text_height_frac"": 0.05371093750000003, ""max_text_height_frac"": 0.26730559593023273, ""text_height_std_frac"": 0.0524925685523524}, ""predicted_score"": 5.70278787612915, ""gain"": 0.5402665138244629}, {""feature"": ""word_count"", ""current_value"": 30.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 5.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.006188918073515323, ""background_area_frac"": 0.7229412678101055, ""text_share"": 0.022337928224090302, ""text_to_graphic_ratio"": 0.022848312181645507}, ""predicted_score"": 5.569980621337891, ""gain"": 0.4074592590332031}, {""feature"": ""text_area_frac"", ""current_value"": 0.1856675422054597, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.727969839746468, ""text_share"": 0.004265505472155287, ""text_to_graphic_ratio"": 0.004283777950444406}, ""predicted_score"": 5.426354885101318, ""gain"": 0.26383352279663086}]","{""feature"": ""mean_text_height_frac"", ""current_value"": 0.02099609375, ""suggested_value"": 0.05371093750000003, ""direction"": ""increase"", ""coupled_feature_updates"": {""text_area_frac"": 0.47496348006047856, ""background_area_frac"": 0.2541667058231422, ""text_share"": 0.6368225765312262, ""text_to_graphic_ratio"": 1.7534751209169819, ""mean_text_height_frac"": 0.05371093750000003, ""max_text_height_frac"": 0.26730559593023273, ""text_height_std_frac"": 0.0524925685523524}, ""predicted_score"": 5.70278787612915, ""gain"": 0.5402665138244629}",mean_text_height_frac,0.5402665138244629,increase,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests increasing text size as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00176,5.3582048416137695,"[{""feature"": ""word_count"", ""current_value"": 32.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 5.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.004902313359050828, ""background_area_frac"": 0.6525390118484181, ""text_share"": 0.014108960505552251, ""text_to_graphic_ratio"": 0.014310872033878251}, ""predicted_score"": 5.945319652557373, ""gain"": 0.5871148109436035}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.3425586747925311, ""suggested_value"": 0.6125476270191077, ""direction"": ""increase"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.6125476270191077, ""background_area_frac"": 0.23057834549126577, ""text_share"": 0.20388564133899836, ""text_to_graphic_ratio"": 0.25610094720803317}, ""predicted_score"": 5.6590447425842285, ""gain"": 0.300839900970459}, {""feature"": ""text_area_frac"", ""current_value"": 0.1568740274896265, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.6562809790703161, ""text_share"": 0.003375856634335339, ""text_to_graphic_ratio"": 0.003387291645308583}, ""predicted_score"": 5.657657623291016, ""gain"": 0.2994527816772461}]","{""feature"": ""word_count"", ""current_value"": 32.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 5.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.004902313359050828, ""background_area_frac"": 0.6525390118484181, ""text_share"": 0.014108960505552251, ""text_to_graphic_ratio"": 0.014310872033878251}, ""predicted_score"": 5.945319652557373, ""gain"": 0.5871148109436035}",word_count,0.5871148109436035,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing the amount of text as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00177,4.952240943908691,"[{""feature"": ""mean_text_height_frac"", ""current_value"": 0.022216796875, ""suggested_value"": 0.00997266006842618, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.010932853944348215, ""background_area_frac"": 0.2193346707748901, ""text_share"": 0.014004533742007205, ""text_to_graphic_ratio"": 0.014203446386175185, ""mean_text_height_frac"": 0.00997266006842618, ""max_text_height_frac"": 0.014027477898445615, ""text_height_std_frac"": 0.0026671823588333347}, ""predicted_score"": 5.2074737548828125, ""gain"": 0.2552328109741211}, {""feature"": ""text_area_frac"", ""current_value"": 0.0243558883666992, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.2291071785820855, ""text_share"": 0.0015051977459311125, ""text_to_graphic_ratio"": 0.0015074667815327416}, ""predicted_score"": 5.12813663482666, ""gain"": 0.17589569091796875}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.7697324752807617, ""suggested_value"": 0.7910785671149975, ""direction"": ""increase"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.7910785671149975, ""background_area_frac"": 0.18456554451830331, ""text_share"": 0.02986860342111935, ""text_to_graphic_ratio"": 0.030788204078797444}, ""predicted_score"": 4.901425838470459, ""gain"": -0.05081510543823242}]","{""feature"": ""mean_text_height_frac"", ""current_value"": 0.022216796875, ""suggested_value"": 0.00997266006842618, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.010932853944348215, ""background_area_frac"": 0.2193346707748901, ""text_share"": 0.014004533742007205, ""text_to_graphic_ratio"": 0.014203446386175185, ""mean_text_height_frac"": 0.00997266006842618, ""max_text_height_frac"": 0.014027477898445615, ""text_height_std_frac"": 0.0026671823588333347}, ""predicted_score"": 5.2074737548828125, ""gain"": 0.2552328109741211}",mean_text_height_frac,0.2552328109741211,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing text size as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00178,5.287117004394531,"[{""feature"": ""word_count"", ""current_value"": 17.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 6.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.003441078748309665, ""background_area_frac"": 0.7549102143551386, ""text_share"": 0.01404007408654654, ""text_to_graphic_ratio"": 0.014240004809058503}, ""predicted_score"": 5.987960338592529, ""gain"": 0.700843334197998}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.2416487068965517, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.7966191957930745, ""text_share"": 0.2876295968509713, ""text_to_graphic_ratio"": 0.40376410302773186}, ""predicted_score"": 5.617847442626953, ""gain"": 0.3307304382324219}, {""feature"": ""text_area_frac"", ""current_value"": 0.0584983387212643, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.7571909469662955, ""text_share"": 0.004778842150468139, ""text_to_graphic_ratio"": 0.004801789142821514}, ""predicted_score"": 5.521097183227539, ""gain"": 0.2339801788330078}]","{""feature"": ""word_count"", ""current_value"": 17.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 6.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.003441078748309665, ""background_area_frac"": 0.7549102143551386, ""text_share"": 0.01404007408654654, ""text_to_graphic_ratio"": 0.014240004809058503}, ""predicted_score"": 5.987960338592529, ""gain"": 0.700843334197998}",word_count,0.700843334197998,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing the amount of text as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00179,4.758549690246582,"[{""feature"": ""word_count"", ""current_value"": 22.0, ""suggested_value"": 31.0, ""direction"": ""increase"", ""coupled_feature_updates"": {""word_count"": 31.0, ""char_count"": 161.0, ""text_block_count"": 14.0, ""text_area_frac"": 0.37103545728023773, ""background_area_frac"": 0.2056948543217738, ""text_share"": 0.4671195437912278, ""text_to_graphic_ratio"": 0.8765934992523339}, ""predicted_score"": 5.373664855957031, ""gain"": 0.6151151657104492}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.0514914772727272, ""suggested_value"": 0.07097372555865916, ""direction"": ""increase"", ""coupled_feature_updates"": {""text_area_frac"": 0.3629431901199089, ""background_area_frac"": 0.21378712148210255, ""text_share"": 0.46163475572175683, ""text_to_graphic_ratio"": 0.8574750332195857, ""mean_text_height_frac"": 0.07097372555865916, ""max_text_height_frac"": 0.26651857632199977, ""text_height_std_frac"": 0.05221006279514972}, ""predicted_score"": 5.242411136627197, ""gain"": 0.48386144638061523}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.4232696883979885, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.5918020487025571, ""text_share"": 0.6450681219120347, ""text_to_graphic_ratio"": 1.8174420550417925}, ""predicted_score"": 5.212777614593506, ""gain"": 0.45422792434692383}]","{""feature"": ""word_count"", ""current_value"": 22.0, ""suggested_value"": 31.0, ""direction"": ""increase"", ""coupled_feature_updates"": {""word_count"": 31.0, ""char_count"": 161.0, ""text_block_count"": 14.0, ""text_area_frac"": 0.37103545728023773, ""background_area_frac"": 0.2056948543217738, ""text_share"": 0.4671195437912278, ""text_to_graphic_ratio"": 0.8765934992523339}, ""predicted_score"": 5.373664855957031, ""gain"": 0.6151151657104492}",word_count,0.6151151657104492,increase,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests increasing the amount of text as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00180,4.21324348449707,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.8133685232579023, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.7857731783720975, ""text_share"": 0.32369595746833124, ""text_to_graphic_ratio"": 0.47862490405441244}, ""predicted_score"": 5.2125959396362305, ""gain"": 0.9993524551391602}, {""feature"": ""word_count"", ""current_value"": 19.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 5.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.003649702954854805, ""background_area_frac"": 0.1829817737872429, ""text_share"": 0.004467101023893679, ""text_to_graphic_ratio"": 0.0044871455564030474}, ""predicted_score"": 4.9575982093811035, ""gain"": 0.7443547248840332}, {""feature"": ""text_area_frac"", ""current_value"": 0.0693443561422413, ""suggested_value"": 0.00529463026258678, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.00529463026258678, ""background_area_frac"": 0.18133684647951087, ""text_share"": 0.006467409996185041, ""text_to_graphic_ratio"": 0.006509509664056624}, ""predicted_score"": 4.829584121704102, ""gain"": 0.6163406372070312}]","{""feature"": ""graphic_area_frac"", ""current_value"": 0.8133685232579023, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.7857731783720975, ""text_share"": 0.32369595746833124, ""text_to_graphic_ratio"": 0.47862490405441244}, ""predicted_score"": 5.2125959396362305, ""gain"": 0.9993524551391602}",graphic_area_frac,0.9993524551391602,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing graphic coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00181,4.2952680587768555,"[{""feature"": ""word_count"", ""current_value"": 16.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 4.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.002304035343535956, ""background_area_frac"": 0.6584180858037243, ""text_share"": 0.006745191263879502, ""text_to_graphic_ratio"": 0.00679099784320451}, ""predicted_score"": 5.548935890197754, ""gain"": 1.2536678314208984}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.3392778788527397, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8182529690177635, ""text_share"": 0.20283448536872306, ""text_to_graphic_ratio"": 0.2544446311912309}, ""predicted_score"": 5.377118110656738, ""gain"": 1.0818500518798828}, {""feature"": ""text_area_frac"", ""current_value"": 0.0368645654965753, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.6595617750101075, ""text_share"": 0.0034083896929822466, ""text_to_graphic_ratio"": 0.003420046544373609}, ""predicted_score"": 4.951519966125488, ""gain"": 0.6562519073486328}]","{""feature"": ""word_count"", ""current_value"": 16.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 4.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.002304035343535956, ""background_area_frac"": 0.6584180858037243, ""text_share"": 0.006745191263879502, ""text_to_graphic_ratio"": 0.00679099784320451}, ""predicted_score"": 5.548935890197754, ""gain"": 1.2536678314208984}",word_count,1.2536678314208984,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing the amount of text as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00182,4.936625957489014,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.878993085242818, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8411677867373211, ""text_share"": 0.08782694322811845, ""text_to_graphic_ratio"": 0.0962832025963714}, ""predicted_score"": 6.122564315795898, ""gain"": 1.1859383583068848}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.027587890625, ""suggested_value"": 0.00997266006842618, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.005042650578526472, ""background_area_frac"": 0.11596426417865546, ""text_share"": 0.005704125268014669, ""text_to_graphic_ratio"": 0.005736848973201491, ""mean_text_height_frac"": 0.00997266006842618, ""max_text_height_frac"": 0.013767566112163574, ""text_height_std_frac"": 0.0026343375617572094}, ""predicted_score"": 5.691673755645752, ""gain"": 0.7550477981567383}, {""feature"": ""word_count"", ""current_value"": 4.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 4.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.003487436944254425, ""background_area_frac"": 0.11751947781292749, ""text_share"": 0.0039518571306383365, ""text_to_graphic_ratio"": 0.003967536267126647}, ""predicted_score"": 5.340566158294678, ""gain"": 0.40394020080566406}]","{""feature"": ""graphic_area_frac"", ""current_value"": 0.878993085242818, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8411677867373211, ""text_share"": 0.08782694322811845, ""text_to_graphic_ratio"": 0.0962832025963714}, ""predicted_score"": 6.122564315795898, ""gain"": 1.1859383583068848}",graphic_area_frac,1.1859383583068848,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing graphic coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00183,4.799829006195068,"[{""feature"": ""word_count"", ""current_value"": 36.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 5.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.0022666803415144583, ""background_area_frac"": 0.6477801411482116, ""text_share"": 0.0064354132356525115, ""text_to_graphic_ratio"": 0.006477096025141298}, ""predicted_score"": 5.984351634979248, ""gain"": 1.1845226287841797}, {""feature"": ""graphic_area_frac"", ""current_value"": 0.3499531785102739, ""suggested_value"": 0.7150977123742817, ""direction"": ""increase"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.7150977123742817, ""background_area_frac"": 0.20330179533119785, ""text_share"": 0.10242334150664102, ""text_to_graphic_ratio"": 0.11411096816907569}, ""predicted_score"": 5.476490497589111, ""gain"": 0.676661491394043}, {""feature"": ""text_area_frac"", ""current_value"": 0.0816004922945205, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.6488864753525734, ""text_share"": 0.003304760585106743, ""text_to_graphic_ratio"": 0.0033157182400578053}, ""predicted_score"": 5.329385280609131, ""gain"": 0.5295562744140625}]","{""feature"": ""word_count"", ""current_value"": 36.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 5.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.0022666803415144583, ""background_area_frac"": 0.6477801411482116, ""text_share"": 0.0064354132356525115, ""text_to_graphic_ratio"": 0.006477096025141298}, ""predicted_score"": 5.984351634979248, ""gain"": 1.1845226287841797}",word_count,1.1845226287841797,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing the amount of text as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00184,4.449881076812744,"[{""feature"": ""word_count"", ""current_value"": 14.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 6.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.004902455998563214, ""background_area_frac"": 0.5450818292025863, ""text_share"": 0.010776566673452134, ""text_to_graphic_ratio"": 0.010893966226833945}, ""predicted_score"": 5.204127311706543, ""gain"": 0.7542462348937988}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.0388532366071428, ""suggested_value"": 0.00997266006842618, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.01761674033383864, ""background_area_frac"": 0.5323675448673109, ""text_share"": 0.03767219349401219, ""text_to_graphic_ratio"": 0.03914694477216874, ""mean_text_height_frac"": 0.00997266006842618, ""max_text_height_frac"": 0.028825821741770504, ""text_height_std_frac"": 0.007343553315755952}, ""predicted_score"": 5.135087490081787, ""gain"": 0.685206413269043}, {""feature"": ""text_area_frac"", ""current_value"": 0.068634383979885, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.5488239390639967, ""text_share"": 0.00257182558566047, ""text_to_graphic_ratio"": 0.0025784569271572566}, ""predicted_score"": 5.084063529968262, ""gain"": 0.6341824531555176}]","{""feature"": ""word_count"", ""current_value"": 14.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 6.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.004902455998563214, ""background_area_frac"": 0.5450818292025863, ""text_share"": 0.010776566673452134, ""text_to_graphic_ratio"": 0.010893966226833945}, ""predicted_score"": 5.204127311706543, ""gain"": 0.7542462348937988}",word_count,0.7542462348937988,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing the amount of text as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00185,5.1099419593811035,"[{""feature"": ""graphic_area_frac"", ""current_value"": 0.3649681651659605, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8111267042706948, ""text_share"": 0.23291185804631714, ""text_to_graphic_ratio"": 0.3036311543718016}, ""predicted_score"": 5.710658550262451, ""gain"": 0.6007165908813477}, {""feature"": ""word_count"", ""current_value"": 12.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 6.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.003665902520303667, ""background_area_frac"": 0.631365932313736, ""text_share"": 0.009944557059831027, ""text_to_graphic_ratio"": 0.010044444612413486}, ""predicted_score"": 5.704792022705078, ""gain"": 0.5948500633239746}, {""feature"": ""text_area_frac"", ""current_value"": 0.043990830243644, ""suggested_value"": 0.0011603461371527204, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0011603461371527204, ""background_area_frac"": 0.6338714886968868, ""text_share"": 0.003169231844367576, ""text_to_graphic_ratio"": 0.0031793078079154686}, ""predicted_score"": 5.39337682723999, ""gain"": 0.2834348678588867}]","{""feature"": ""graphic_area_frac"", ""current_value"": 0.3649681651659605, ""suggested_value"": 0.14488246548566117, ""direction"": ""decrease"", ""coupled_feature_updates"": {""graphic_area_frac"": 0.14488246548566117, ""background_area_frac"": 0.8111267042706948, ""text_share"": 0.23291185804631714, ""text_to_graphic_ratio"": 0.3036311543718016}, ""predicted_score"": 5.710658550262451, ""gain"": 0.6007165908813477}",graphic_area_frac,0.6007165908813477,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing graphic coverage as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
overall_rating-00186,4.555189609527588,"[{""feature"": ""word_count"", ""current_value"": 14.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 4.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.00802759803593722, ""background_area_frac"": 0.36008282058141605, ""text_share"": 0.01254474531099624, ""text_to_graphic_ratio"": 0.012704115200589188}, ""predicted_score"": 5.75707483291626, ""gain"": 1.2018852233886719}, {""feature"": ""mean_text_height_frac"", ""current_value"": 0.0404575892857142, ""suggested_value"": 0.0123654277510124, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.0343496880046786, ""background_area_frac"": 0.33376073061267464, ""text_share"": 0.05155758536458925, ""text_to_graphic_ratio"": 0.05436026960520152, ""mean_text_height_frac"": 0.0123654277510124, ""max_text_height_frac"": 0.028355205015252634, ""text_height_std_frac"": 0.006935689663393358}, ""predicted_score"": 5.085748195648193, ""gain"": 0.5305585861206055}, {""feature"": ""text_area_frac"", ""current_value"": 0.1123863725031211, ""suggested_value"": 0.00529463026258678, ""direction"": ""decrease"", ""coupled_feature_updates"": {""text_area_frac"": 0.00529463026258678, ""background_area_frac"": 0.36281578835476647, ""text_share"": 0.008309418478709392, ""text_to_graphic_ratio"": 0.00837904345724695}, ""predicted_score"": 5.085050106048584, ""gain"": 0.5298604965209961}]","{""feature"": ""word_count"", ""current_value"": 14.0, ""suggested_value"": 1.0, ""direction"": ""decrease"", ""coupled_feature_updates"": {""word_count"": 1.0, ""char_count"": 4.0, ""text_block_count"": 1.0, ""text_area_frac"": 0.00802759803593722, ""background_area_frac"": 0.36008282058141605, ""text_share"": 0.01254474531099624, ""text_to_graphic_ratio"": 0.012704115200589188}, ""predicted_score"": 5.75707483291626, ""gain"": 1.2018852233886719}",word_count,1.2018852233886719,decrease,"['text_area_frac', 'graphic_area_frac', 'word_count', 'mean_text_height_frac']",The model suggests decreasing the amount of text as the most promising change for this poster.,Largest estimated gain among tested feature-group changes; not a causal diagnosis.
